DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
241304774;01/18/2024 12:00:00 AM;Newton     ;VEHICLE - ATTEMPT STOLEN                                
241309949;06/04/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241307562;03/19/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306329;02/18/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241310229;06/12/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241304510;01/11/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241312665;08/30/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241311696;07/30/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241308262;04/10/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308741;04/26/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241307956;03/31/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304488;01/11/2024 12:00:00 AM;Newton     ;BUNCO, ATTEMPT                                          
241307277;03/08/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241304156;01/03/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241307185;03/06/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241312427;08/22/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241311196;07/11/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241311127;07/10/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308418;04/16/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241304824;01/19/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241308627;04/20/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241309588;05/22/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241309448;05/17/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241306172;02/16/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305973;02/12/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241306099;02/14/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241304456;01/11/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304491;01/11/2024 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
241311055;07/07/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306142;02/15/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241311256;07/14/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311664;07/29/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304923;01/21/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241310958;07/03/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241304983;01/22/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311396;07/19/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310771;06/27/2024 12:00:00 AM;Newton     ;VIOLATION OF RESTRAINING ORDER                          
241306492;02/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311996;07/25/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241305708;02/07/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241308543;04/20/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306386;02/20/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241306010;02/12/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241312686;08/31/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241304907;01/20/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241308057;04/03/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241308200;04/08/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308333;04/12/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241309161;05/08/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309346;05/14/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311757;07/31/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241304071;01/02/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241308159;04/06/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241305857;02/09/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241306644;02/25/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241310787;06/28/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241311085;07/08/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241312447;08/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309586;05/22/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241311903;08/04/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241307832;03/27/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311558;07/25/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307830;03/25/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241306310;02/18/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241307636;03/21/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241305627;02/05/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241309083;05/05/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241305816;02/09/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241305772;02/09/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311360;07/18/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241312047;08/10/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241307885;03/29/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241311980;08/08/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241310614;06/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304638;01/15/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
241307150;02/28/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241306201;02/17/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306651;02/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304082;01/02/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241306413;02/20/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241305560;02/03/2024 12:00:00 AM;Newton     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
241309618;05/23/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241309782;05/30/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304926;01/21/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241311961;08/07/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241305934;02/11/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241304374;01/08/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241307926;03/30/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306388;02/20/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241306844;02/29/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309317;05/13/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241312008;08/09/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241307668;03/22/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241305517;02/02/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241308817;04/28/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311292;07/16/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241304712;01/17/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241308823;04/28/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241310337;06/15/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304985;01/22/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241307708;03/23/2024 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
241306765;02/28/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310880;07/01/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310616;06/23/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309963;06/04/2024 12:00:00 AM;Newton     ;TRESPASSING                                             
241306752;02/27/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241306262;02/18/2024 12:00:00 AM;Newton     ;THEFT, PERSON                                           
241308228;04/09/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241304415;01/09/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241304623;01/15/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241312491;08/23/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241308790;04/27/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304179;01/04/2024 12:00:00 AM;Newton     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
241306931;03/02/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241305056;01/23/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241307909;03/29/2024 12:00:00 AM;Newton     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
241305001;01/21/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241304489;01/11/2024 12:00:00 AM;Newton     ;ATTEMPTED ROBBERY                                       
241307400;03/14/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310328;06/15/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311045;07/06/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241307751;03/08/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241309213;05/10/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310212;06/11/2024 12:00:00 AM;Newton     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
241304240;01/06/2024 12:00:00 AM;Newton     ;BATTERY - SIMPLE ASSAULT                                
241311250;07/13/2024 12:00:00 AM;Newton     ;THEFT OF IDENTITY                                       
241306603;02/25/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241309354;05/14/2024 12:00:00 AM;Newton     ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)
241309683;05/26/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306528;02/23/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241304207;01/05/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241307087;03/05/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241306223;02/17/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241306449;02/21/2024 12:00:00 AM;Newton     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
241311834;08/03/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241309602;05/23/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
241310223;06/12/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241304369;01/08/2024 12:00:00 AM;Newton     ;ROBBERY                                                 
241305910;02/11/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241308494;04/19/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241306862;02/29/2024 12:00:00 AM;Newton     ;BURGLARY                                                
241306634;02/24/2024 12:00:00 AM;Newton     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
241304606;01/15/2024 12:00:00 AM;Newton     ;FAILURE TO YIELD                                        
241310117;06/09/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241310670;06/25/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
241311510;07/22/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241304880;01/18/2024 12:00:00 AM;Newton     ;THEFT, PERSON                                           
241307880;03/28/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241308218;03/27/2024 12:00:00 AM;Newton     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
241305707;02/07/2024 12:00:00 AM;Newton     ;BURGLARY FROM VEHICLE                                   
241307841;03/27/2024 12:00:00 AM;Newton     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
241309473;05/18/2024 12:00:00 AM;Newton     ;VEHICLE - STOLEN                                        
